owner_phone,transaction_id,datetime,date,time,amount,currency,type,target_party,description,category,is_financial,medium
+919619183585,2816503148916,2024-05-05T18:35:07,2024-05-05,18:35:07,360.41,INR,debit,swiggy@okhdfc,"Ref:2816503148916, to swiggy@okhdfc, AvlBal:Rs8109.26",Financial - High Confidence,true,
+919619183585,881207109678,2024-11-06T22:23:17,2024-11-06,22:23:17,1192.95,Rs.,debit,bigbasket@icici,"Ref:881207109678, to bigbasket@icici, AvlBal:Rs14394.51",Financial - High Confidence,true,UPI
+919619183585,4443600695573,2024-05-20T14:40:13,2024-05-20,14:40:13,1179.12,Rs.,debit,bses@paytm,"Ref:4443600695573, to bses@paytm, AvlBal:Rs1205.96",Financial - High Confidence,true,UPI
+919619183585,4150182184349,2024-01-05T13:37:58,2024-01-05,13:37:58,2988.95,Rs,debit,zomatopay@apl,"Ref:4150182184349, to zomatopay@apl, AvlBal:Rs10929.98",Financial - High Confidence,true,
+919619183585,992386226848,2025-09-06T01:13:15,2025-09-06,01:13:15,1208.40,Rs,credit,some.friend35@okhdfc,"Ref:992386226848, AvlBal:Rs6896.06",Financial - High Confidence,true,UPI
+919619183585,1243391711487,2025-05-11T01:29:53,2025-05-11,01:29:53,2851.24,INR,debit,zepto.payments@ybl,"Ref:1243391711487, to zepto.payments@ybl, AvlBal:Rs14780.06",Financial - High Confidence,true,
+919619183585,4616729612535,2025-01-30T08:49:07,2025-01-30,08:49:07,2408.53,Rs,debit,mahanagargas@sbi,"Ref:4616729612535, to mahanagargas@sbi, AvlBal:Rs12003.79",Financial - High Confidence,true,UPI
+919619183585,1597255238809,2024-01-24T04:18:14,2024-01-24,04:18:14,2983.76,Rs.,debit,zepto.payments@ybl,"Ref:1597255238809, to zepto.payments@ybl, AvlBal:Rs932.09",Financial - High Confidence,true,UPI
+919619183585,2272515722155,2024-01-17T08:31:29,2024-01-17,08:31:29,814.17,INR,debit,mahanagargas@sbi,"Ref:2272515722155, to mahanagargas@sbi, AvlBal:Rs4476.16",Financial - High Confidence,true,UPI
+919619183585,2964628249280,2024-12-02T18:37:35,2024-12-02,18:37:35,1599.79,Rs,debit,apollo.pharma@axis,"Ref:2964628249280, to apollo.pharma@axis, AvlBal:Rs13542.55",Financial - High Confidence,true,UPI
+919619183585,3169486912100,2024-08-26T13:34:11,2024-08-26,13:34:11,3364.51,Rs,debit,zomatopay@apl,"Ref:3169486912100, to zomatopay@apl, AvlBal:Rs2300.51",Financial - High Confidence,true,UPI
+919619183585,4415368869232,2024-06-23T22:28:36,2024-06-23,22:28:36,1875.73,Rs,debit,bses@paytm,"Ref:4415368869232, to bses@paytm, AvlBal:Rs1149.41",Financial - High Confidence,true,
mill-chat,92e193ef-78fb-4a4b-971b-57f32e638bcd,2024-01-26T07:24:30,2024-01-26,07:24:30,979.48,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,1608082576317,2024-03-10T01:46:17,2024-03-10,01:46:17,158.06,INR,debit,bestbus@sbi,"Ref:1608082576317, to bestbus@sbi, AvlBal:Rs9855.18",Financial - High Confidence,true,UPI
+919619183585,5559395853881,2024-09-05T00:15:27,2024-09-05,00:15:27,889.68,Rs.,debit,yash.s17@ybl,"Ref:5559395853881, to yash.s17@ybl, AvlBal:Rs14111.68",Financial - High Confidence,true,
+919619183585,3665340449580,2025-03-13T00:02:44,2025-03-13,00:02:44,3138.42,Rs.,credit,gpay.rewards@okhdfc,"Ref:3665340449580, AvlBal:Rs4809.40",Financial - High Confidence,true,UPI
+919619183585,4498423361330,2024-09-21T15:19:18,2024-09-21,15:19:18,50074.81,Rs.,credit,company.payroll@icici,"Ref:4498423361330, AvlBal:Rs2933.47",Financial - High Confidence,true,UPI
+919619183585,4606142176465,2025-09-14T23:39:06,2025-09-14,23:39:06,1013.88,Rs,debit,apollo.pharma@axis,"Ref:4606142176465, to apollo.pharma@axis, AvlBal:Rs3554.60",Financial - High Confidence,true,UPI
+919619183585,2603315977989,2024-10-01T13:57:45,2024-10-01,13:57:45,2554.06,Rs,debit,bestbus@sbi,"Ref:2603315977989, to bestbus@sbi, AvlBal:Rs9103.31",Financial - High Confidence,true,UPI
+919619183585,5899526872661,2024-10-01T21:06:07,2024-10-01,21:06:07,1570.62,Rs,credit,gpay.rewards@okhdfc,"Ref:5899526872661, AvlBal:Rs8085.30",Financial - High Confidence,true,UPI
+919619183585,4193590849071,2024-05-08T16:57:24,2024-05-08,16:57:24,350.89,INR,debit,zepto.payments@ybl,"Ref:4193590849071, to zepto.payments@ybl, AvlBal:Rs9955.81",Financial - High Confidence,true,
+919619183585,3809743841398,2024-12-08T08:36:32,2024-12-08,08:36:32,2326.38,Rs.,debit,dmart@paytm,"Ref:3809743841398, to dmart@paytm, AvlBal:Rs6533.46",Financial - High Confidence,true,
+919619183585,909197121282,2025-02-21T14:26:26,2025-02-21,14:26:26,3422.24,Rs,debit,ola.cabs@icici,"Ref:909197121282, to ola.cabs@icici, AvlBal:Rs11894.45",Financial - High Confidence,true,UPI
+919619183585,5049664666799,2024-03-29T09:13:26,2024-03-29,09:13:26,596.03,Rs,debit,bses@paytm,"Ref:5049664666799, to bses@paytm, AvlBal:Rs1272.62",Financial - High Confidence,true,
+919619183585,5170358490290,2025-09-07T14:45:04,2025-09-07,14:45:04,673.88,Rs,debit,dmart@paytm,"Ref:5170358490290, to dmart@paytm, AvlBal:Rs7087.59",Financial - High Confidence,true,
+919619183585,2148296693231,2024-04-15T01:00:37,2024-04-15,01:00:37,1946.22,Rs,debit,flipkart@apl,"Ref:2148296693231, to flipkart@apl, AvlBal:Rs14662.47",Financial - High Confidence,true,UPI
+919619183585,4041636449719,2025-06-28T23:44:07,2025-06-28,23:44:07,1983.45,Rs,debit,zepto.payments@ybl,"Ref:4041636449719, to zepto.payments@ybl, AvlBal:Rs5401.58",Financial - High Confidence,true,UPI
+919619183585,1577646495571,2025-03-21T18:15:48,2025-03-21,18:15:48,1751.81,INR,debit,netmeds@kotak,"Ref:1577646495571, to netmeds@kotak, AvlBal:Rs6790.52",Financial - High Confidence,true,
+919619183585,4890479102321,2024-07-25T02:10:55,2024-07-25,02:10:55,3249.94,Rs,debit,starbucks@axis,"Ref:4890479102321, to starbucks@axis, AvlBal:Rs3527.85",Financial - High Confidence,true,
+919619183585,4557494910496,2024-05-09T09:35:59,2024-05-09,09:35:59,1880.67,Rs,debit,apollo.pharma@axis,"Ref:4557494910496, to apollo.pharma@axis, AvlBal:Rs6243.26",Financial - High Confidence,true,
+919619183585,4124624263243,2025-06-27T14:39:49,2025-06-27,14:39:49,124.83,INR,debit,apollo.pharma@axis,"Ref:4124624263243, to apollo.pharma@axis, AvlBal:Rs1239.86",Financial - High Confidence,true,UPI
+919619183585,2573276769028,2024-02-21T10:32:16,2024-02-21,10:32:16,3174.97,INR,debit,aayushsingh66@okicici,"Ref:2573276769028, to aayushsingh66@okicici, AvlBal:Rs7625.46",Financial - High Confidence,true,UPI
+919619183585,1944832504210,2025-10-16T15:23:32,2025-10-16,15:23:32,3850.11,Rs.,credit,some.friend35@okhdfc,"Ref:1944832504210, AvlBal:Rs3548.84",Financial - High Confidence,true,UPI
+919619183585,4574430897334,2025-01-17T10:18:41,2025-01-17,10:18:41,3214.81,Rs,debit,yash.s17@ybl,"Ref:4574430897334, to yash.s17@ybl, AvlBal:Rs485.83",Financial - High Confidence,true,UPI
+919619183585,4694154775634,2025-05-04T23:21:36,2025-05-04,23:21:36,2310.88,Rs.,debit,bigbasket@icici,"Ref:4694154775634, to bigbasket@icici, AvlBal:Rs7824.09",Financial - High Confidence,true,UPI
+919619183585,1651627245812,2025-06-16T11:03:36,2025-06-16,11:03:36,1145.32,Rs.,debit,mahanagargas@sbi,"Ref:1651627245812, to mahanagargas@sbi, AvlBal:Rs995.05",Financial - High Confidence,true,UPI
+919619183585,5837196824882,2025-07-15T09:43:16,2025-07-15,09:43:16,813.62,Rs.,debit,mcdonalds@paytm,"Ref:5837196824882, to mcdonalds@paytm, AvlBal:Rs13126.84",Financial - High Confidence,true,
+919619183585,5162993943298,2025-05-16T06:47:33,2025-05-16,06:47:33,1230.51,INR,credit,gpay.rewards@okhdfc,"Ref:5162993943298, AvlBal:Rs11595.57",Financial - High Confidence,true,UPI
+919619183585,3517370972087,2025-04-13T18:21:18,2025-04-13,18:21:18,478.30,INR,debit,vi.recharge@kotak,"Ref:3517370972087, to vi.recharge@kotak, AvlBal:Rs12905.50",Financial - High Confidence,true,UPI
+919619183585,4762883901298,2025-02-24T08:56:42,2025-02-24,08:56:42,1429.90,Rs,debit,nykaa@hdfc,"Ref:4762883901298, to nykaa@hdfc, AvlBal:Rs12142.29",Financial - High Confidence,true,UPI
+919619183585,1328266445037,2024-10-20T17:41:20,2024-10-20,17:41:20,2114.65,INR,debit,ola.cabs@icici,"Ref:1328266445037, to ola.cabs@icici, AvlBal:Rs5809.44",Financial - High Confidence,true,UPI
+919619183585,3619568663878,2025-02-28T10:30:29,2025-02-28,10:30:29,1400.10,Rs,debit,bestbus@sbi,"Ref:3619568663878, to bestbus@sbi, AvlBal:Rs6525.72",Financial - High Confidence,true,UPI
mill-chat,a5ea2f75-d51e-4ac7-baf6-f4019594769f,2024-01-05T16:07:24,2024-01-05,16:07:24,30012.75,Rs,credit,company.payroll@icici,Salary,Salary,true,
+919619183585,662930038867,2025-03-23T19:13:46,2025-03-23,19:13:46,1751.98,Rs,debit,mumbaimetro@sbi,"Ref:662930038867, to mumbaimetro@sbi, AvlBal:Rs4254.15",Financial - High Confidence,true,UPI
+919619183585,5870637767835,2025-01-31T06:04:43,2025-01-31,06:04:43,81743.20,INR,credit,company.payroll@icici,"Ref:5870637767835, AvlBal:Rs10958.45",Financial - High Confidence,true,UPI
mill-chat,135a7ca4-aead-4036-b33e-cd7d62eefeef,2024-04-10T23:54:19,2024-04-10,23:54:19,527.13,INR,debit,swiggy@okhdfc,Food & Dining,Food & Dining,true,
+919619183585,1876354446868,2024-12-30T12:30:53,2024-12-30,12:30:53,3000.50,INR,debit,ola.cabs@icici,"Ref:1876354446868, to ola.cabs@icici, AvlBal:Rs11619.79",Financial - High Confidence,true,
+919619183585,1934591421636,2025-05-15T08:52:32,2025-05-15,08:52:32,2983.89,Rs,debit,bigbasket@icici,"Ref:1934591421636, to bigbasket@icici, AvlBal:Rs2537.77",Financial - High Confidence,true,UPI
+919619183585,1527554457546,2025-02-23T07:37:07,2025-02-23,07:37:07,1084.51,INR,debit,bestbus@sbi,"Ref:1527554457546, to bestbus@sbi, AvlBal:Rs1742.42",Financial - High Confidence,true,UPI
+919619183585,527729968366,2024-10-06T08:03:50,2024-10-06,08:03:50,68458.24,Rs,credit,company.payroll@icici,"Ref:527729968366, AvlBal:Rs13147.13",Financial - High Confidence,true,UPI
+919619183585,1356573855217,2024-11-14T19:23:00,2024-11-14,19:23:00,2112.79,INR,debit,apollo.pharma@axis,"Ref:1356573855217, to apollo.pharma@axis, AvlBal:Rs11311.80",Financial - High Confidence,true,UPI
mill-chat,6eeb064f-111c-4f67-90e6-c29676e73e1f,2024-08-28T14:56:37,2024-08-28,14:56:37,2631.86,INR,debit,spotify.india@okhdfc,Entertainment,Entertainment,true,
+919619183585,5902166936856,2024-11-09T05:35:58,2024-11-09,05:35:58,1260.50,INR,debit,zepto.payments@ybl,"Ref:5902166936856, to zepto.payments@ybl, AvlBal:Rs2223.82",Financial - High Confidence,true,UPI
+919619183585,5162567473207,2025-02-25T09:22:35,2025-02-25,09:22:35,3608.15,Rs.,credit,some.friend35@okhdfc,"Ref:5162567473207, AvlBal:Rs3725.72",Financial - High Confidence,true,UPI
+919619183585,3199545962644,2024-05-29T00:00:16,2024-05-29,00:00:16,71727.01,Rs.,credit,company.payroll@icici,"Ref:3199545962644, AvlBal:Rs12927.48",Financial - High Confidence,true,UPI
+919619183585,3348271129921,2025-07-26T04:50:06,2025-07-26,04:50:06,1532.26,INR,debit,amazon@paytm,"Ref:3348271129921, to amazon@paytm, AvlBal:Rs14921.28",Financial - High Confidence,true,UPI
mill-chat,620c43d8-bc92-4574-86ed-69cbb19c0917,2025-07-25T04:44:25,2025-07-25,04:44:25,2347.14,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,2752135216596,2024-05-13T11:23:17,2024-05-13,11:23:17,856.34,Rs.,debit,netflix@icici,"Ref:2752135216596, to netflix@icici, AvlBal:Rs7853.11",Financial - High Confidence,true,
+919619183585,5275028912068,2025-07-23T06:09:05,2025-07-23,06:09:05,4891.19,Rs.,credit,some.friend35@okhdfc,"Ref:5275028912068, AvlBal:Rs11845.79",Financial - High Confidence,true,UPI
mill-chat,b18da812-da7c-4fdf-9a70-d854d84fad0f,2024-01-02T05:33:19,2024-01-02,05:33:19,328.97,Rs,debit,apollo.pharma@axis,Health,Health,true,
+919619183585,5077501418132,2024-04-07T12:58:24,2024-04-07,12:58:24,4754.71,INR,credit,amazon.refunds@paytm,"Ref:5077501418132, AvlBal:Rs13609.52",Financial - High Confidence,true,UPI
+919619183585,1429111527432,2024-08-10T13:40:48,2024-08-10,13:40:48,912.28,INR,debit,bestbus@sbi,"Ref:1429111527432, to bestbus@sbi, AvlBal:Rs7673.81",Financial - High Confidence,true,
+919619183585,3474611082543,2024-01-24T06:39:09,2024-01-24,06:39:09,3577.80,Rs.,credit,amazon.refunds@paytm,"Ref:3474611082543, AvlBal:Rs12049.09",Financial - High Confidence,true,UPI
mill-chat,862fe882-67cf-4cda-96c7-46aa03f6f201,2025-06-26T04:40:06,2025-06-26,04:40:06,3083.01,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,2048267757698,2024-06-04T01:26:45,2024-06-04,01:26:45,771.12,Rs,debit,mcdonalds@paytm,"Ref:2048267757698, to mcdonalds@paytm, AvlBal:Rs5062.86",Financial - High Confidence,true,UPI
+919619183585,862411044108,2024-04-26T10:03:41,2024-04-26,10:03:41,2398.63,Rs,debit,yash.s17@ybl,"Ref:862411044108, to yash.s17@ybl, AvlBal:Rs11639.57",Financial - High Confidence,true,
+919619183585,2663794217489,2024-11-10T06:31:55,2024-11-10,06:31:55,1845.39,Rs,debit,myntra@okicici,"Ref:2663794217489, to myntra@okicici, AvlBal:Rs4121.63",Financial - High Confidence,true,
+919619183585,5287240794945,2024-01-28T01:49:01,2024-01-28,01:49:01,2791.05,Rs,debit,ola.cabs@icici,"Ref:5287240794945, to ola.cabs@icici, AvlBal:Rs8895.24",Financial - High Confidence,true,
+919619183585,5289189848237,2024-11-02T20:19:21,2024-11-02,20:19:21,2826.96,INR,debit,ola.cabs@icici,"Ref:5289189848237, to ola.cabs@icici, AvlBal:Rs4830.07",Financial - High Confidence,true,UPI
+919619183585,2212352381474,2024-05-29T17:44:17,2024-05-29,17:44:17,2008.00,Rs,debit,vi.recharge@kotak,"Ref:2212352381474, to vi.recharge@kotak, AvlBal:Rs4504.30",Financial - High Confidence,true,UPI
mill-chat,efa4734e-4557-4fa7-a629-eac6e10f3a88,2025-04-08T19:53:46,2025-04-08,19:53:46,1123.37,Rs.,debit,netmeds@kotak,Health,Health,true,
+919619183585,2731851127141,2025-05-31T20:31:29,2025-05-31,20:31:29,2755.05,INR,debit,mcdonalds@paytm,"Ref:2731851127141, to mcdonalds@paytm, AvlBal:Rs949.28",Financial - High Confidence,true,
+919619183585,5156664130469,2025-09-13T16:38:29,2025-09-13,16:38:29,1452.18,INR,debit,starbucks@axis,"Ref:5156664130469, to starbucks@axis, AvlBal:Rs1923.71",Financial - High Confidence,true,UPI
+919619183585,2233963042989,2024-09-26T04:33:21,2024-09-26,04:33:21,725.73,INR,debit,apollo.pharma@axis,"Ref:2233963042989, to apollo.pharma@axis, AvlBal:Rs596.79",Financial - High Confidence,true,UPI
mill-chat,8e581bfc-c82c-44fd-b409-84c07dc09d6a,2024-02-18T05:16:21,2024-02-18,05:16:21,2321.39,INR,debit,mahanagargas@sbi,Bills & Utilities,Bills & Utilities,true,
+919619183585,889541492795,2025-03-25T16:38:31,2025-03-25,16:38:31,3000.08,Rs,debit,zepto.payments@ybl,"Ref:889541492795, to zepto.payments@ybl, AvlBal:Rs11235.86",Financial - High Confidence,true,
mill-chat,2d729afc-4174-4aeb-bc8e-ca8dfa057cde,2024-08-14T22:24:24,2024-08-14,22:24:24,4256.70,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,3136134968740,2025-03-15T13:47:57,2025-03-15,13:47:57,653.59,Rs,credit,gpay.rewards@okhdfc,"Ref:3136134968740, AvlBal:Rs10891.82",Financial - High Confidence,true,UPI
+919619183585,3420318271292,2024-02-21T07:01:58,2024-02-21,07:01:58,3353.10,INR,debit,netmeds@kotak,"Ref:3420318271292, to netmeds@kotak, AvlBal:Rs3643.10",Financial - High Confidence,true,UPI
+919619183585,4227584165481,2024-06-29T11:48:21,2024-06-29,11:48:21,136.72,Rs.,debit,netmeds@kotak,"Ref:4227584165481, to netmeds@kotak, AvlBal:Rs499.22",Financial - High Confidence,true,
+919619183585,2252809113784,2024-07-28T07:24:57,2024-07-28,07:24:57,1523.24,INR,debit,zepto.payments@ybl,"Ref:2252809113784, to zepto.payments@ybl, AvlBal:Rs9638.87",Financial - High Confidence,true,
+919619183585,1647503643293,2024-08-30T09:05:18,2024-08-30,09:05:18,530.26,Rs.,credit,some.friend35@okhdfc,"Ref:1647503643293, AvlBal:Rs13744.70",Financial - High Confidence,true,UPI
+919619183585,6205708594899,2025-08-29T20:42:28,2025-08-29,20:42:28,2289.04,Rs,credit,gpay.rewards@okhdfc,"Ref:6205708594899, AvlBal:Rs529.91",Financial - High Confidence,true,UPI
mill-chat,d0bb5a14-1999-4670-8827-07181e67c303,2025-02-01T08:49:40,2025-02-01,08:49:40,1089.03,Rs.,credit,,Pocket Money,Pocket Money,true,
mill-chat,aafcfaa6-46fc-480c-a1f0-837d35c8e492,2025-05-21T15:49:32,2025-05-21,15:49:32,487.48,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,4794281459715,2024-10-08T22:39:25,2024-10-08,22:39:25,1973.70,Rs.,debit,bookmyshow@apl,"Ref:4794281459715, to bookmyshow@apl, AvlBal:Rs6886.15",Financial - High Confidence,true,UPI
+919619183585,3797919271692,2024-12-31T02:18:33,2024-12-31,02:18:33,3433.26,Rs.,debit,mahanagargas@sbi,"Ref:3797919271692, to mahanagargas@sbi, AvlBal:Rs11123.62",Financial - High Confidence,true,UPI
+919619183585,5381528153758,2024-05-15T10:52:15,2024-05-15,10:52:15,1003.39,INR,debit,mahanagargas@sbi,"Ref:5381528153758, to mahanagargas@sbi, AvlBal:Rs9593.30",Financial - High Confidence,true,UPI
+919619183585,563787732966,2024-06-17T01:37:40,2024-06-17,01:37:40,1317.03,Rs,debit,nafisahamd95@okicici,"Ref:563787732966, to nafisahamd95@okicici, AvlBal:Rs13513.80",Financial - High Confidence,true,
mill-chat,2ead208d-b1bd-4e56-9c7b-bc88bd1994a6,2025-07-24T16:33:09,2025-07-24,16:33:09,3273.23,Rs,credit,some.friend35@okhdfc,From Friend,From Friend,true,
mill-chat,3e4f78e0-e038-42fe-a352-5a33c2251698,2025-03-11T13:42:58,2025-03-11,13:42:58,1384.69,Rs,credit,some.friend35@okhdfc,From Friend,From Friend,true,
+919619183585,2674153200753,2025-06-11T16:36:18,2025-06-11,16:36:18,791.85,INR,debit,vi.recharge@kotak,"Ref:2674153200753, to vi.recharge@kotak, AvlBal:Rs11524.56",Financial - High Confidence,true,UPI
+919619183585,2627524419108,2024-07-29T03:31:20,2024-07-29,03:31:20,3121.68,Rs,debit,yash.s17@ybl,"Ref:2627524419108, to yash.s17@ybl, AvlBal:Rs3289.76",Financial - High Confidence,true,
+919619183585,5795439504853,2025-05-18T02:22:05,2025-05-18,02:22:05,1350.80,INR,debit,nafisahamd95@okicici,"Ref:5795439504853, to nafisahamd95@okicici, AvlBal:Rs5733.29",Financial - High Confidence,true,
+919619183585,4686600327018,2025-06-12T05:01:25,2025-06-12,05:01:25,3164.80,Rs.,debit,dmart@paytm,"Ref:4686600327018, to dmart@paytm, AvlBal:Rs973.98",Financial - High Confidence,true,UPI
+919619183585,886576105820,2025-03-16T13:02:52,2025-03-16,13:02:52,2983.06,Rs,debit,apollo.pharma@axis,"Ref:886576105820, to apollo.pharma@axis, AvlBal:Rs14397.10",Financial - High Confidence,true,UPI
+919619183585,4591624473906,2024-08-19T13:13:31,2024-08-19,13:13:31,730.72,Rs,debit,nafisahamd95@okicici,"Ref:4591624473906, to nafisahamd95@okicici, AvlBal:Rs14651.75",Financial - High Confidence,true,
+919619183585,5107143138467,2024-09-09T12:19:25,2024-09-09,12:19:25,3484.70,Rs.,debit,bookmyshow@apl,"Ref:5107143138467, to bookmyshow@apl, AvlBal:Rs6616.01",Financial - High Confidence,true,
+919619183585,2983618751700,2025-02-16T23:18:39,2025-02-16,23:18:39,81.59,Rs,debit,vi.recharge@kotak,"Ref:2983618751700, to vi.recharge@kotak, AvlBal:Rs1722.85",Financial - High Confidence,true,UPI
mill-chat,b11be195-007c-48fa-8c81-516ae06ebdb9,2025-09-30T01:14:37,2025-09-30,01:14:37,4327.72,Rs,credit,amazon.refunds@paytm,Refund,Refund,true,
+919619183585,3815191529275,2024-01-05T04:52:24,2024-01-05,04:52:24,3106.84,Rs.,debit,netflix@icici,"Ref:3815191529275, to netflix@icici, AvlBal:Rs8131.10",Financial - High Confidence,true,
+919619183585,1910313117454,2025-08-29T11:42:07,2025-08-29,11:42:07,1534.98,Rs,debit,vi.recharge@kotak,"Ref:1910313117454, to vi.recharge@kotak, AvlBal:Rs9171.17",Financial - High Confidence,true,
+919619183585,2143657857411,2025-05-25T20:35:35,2025-05-25,20:35:35,4143.30,Rs,credit,some.friend35@okhdfc,"Ref:2143657857411, AvlBal:Rs14512.78",Financial - High Confidence,true,UPI
+919619183585,3183989550314,2025-09-08T04:42:20,2025-09-08,04:42:20,852.34,Rs,debit,nykaa@hdfc,"Ref:3183989550314, to nykaa@hdfc, AvlBal:Rs13542.15",Financial - High Confidence,true,UPI
+919619183585,4552025919703,2025-08-20T06:31:42,2025-08-20,06:31:42,383.20,Rs.,debit,ola.cabs@icici,"Ref:4552025919703, to ola.cabs@icici, AvlBal:Rs11547.48",Financial - High Confidence,true,UPI
+919619183585,7198923157889,2025-09-05T01:09:17,2025-09-05,01:09:17,2429.24,Rs,credit,amazon.refunds@paytm,"Ref:7198923157889, AvlBal:Rs12449.06",Financial - High Confidence,true,UPI
+919619183585,944974828504,2025-07-29T18:23:55,2025-07-29,18:23:55,3322.96,Rs,debit,yash.s17@ybl,"Ref:944974828504, to yash.s17@ybl, AvlBal:Rs14038.36",Financial - High Confidence,true,
mill-chat,f967b373-2459-4693-b254-2435434be26e,2024-08-17T22:47:26,2024-08-17,22:47:26,4962.15,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,2713224115857,2024-07-11T19:53:06,2024-07-11,19:53:06,71.76,INR,debit,ola.cabs@icici,"Ref:2713224115857, to ola.cabs@icici, AvlBal:Rs10216.53",Financial - High Confidence,true,
mill-chat,e3efc556-806c-4029-8fce-6f0404b72e0a,2024-07-26T06:02:41,2024-07-26,06:02:41,84748.90,INR,credit,company.payroll@icici,Salary,Salary,true,
+919619183585,5701895314194,2024-07-06T12:18:00,2024-07-06,12:18:00,925.67,INR,credit,gpay.rewards@okhdfc,"Ref:5701895314194, AvlBal:Rs10350.55",Financial - High Confidence,true,UPI
+919619183585,3876197273766,2025-05-05T10:49:34,2025-05-05,10:49:34,1743.92,Rs,debit,bses@paytm,"Ref:3876197273766, to bses@paytm, AvlBal:Rs9780.75",Financial - High Confidence,true,UPI
+919619183585,1133295384937,2024-10-13T02:42:53,2024-10-13,02:42:53,1952.57,Rs,debit,mcdonalds@paytm,"Ref:1133295384937, to mcdonalds@paytm, AvlBal:Rs4589.00",Financial - High Confidence,true,UPI
+919619183585,3699723774999,2025-06-11T06:46:23,2025-06-11,06:46:23,2319.87,INR,debit,netflix@icici,"Ref:3699723774999, to netflix@icici, AvlBal:Rs4501.22",Financial - High Confidence,true,
mill-chat,b5f51d1e-78ce-412e-964c-af17aa21bfc4,2025-05-06T14:29:00,2025-05-06,14:29:00,557.43,Rs.,credit,gpay.rewards@okhdfc,Cashback,Cashback,true,
+919619183585,5415478498017,2024-08-29T10:10:18,2024-08-29,10:10:18,2852.28,Rs.,debit,mahanagargas@sbi,"Ref:5415478498017, to mahanagargas@sbi, AvlBal:Rs10277.75",Financial - High Confidence,true,UPI
+919619183585,3713962029572,2025-02-27T04:08:40,2025-02-27,04:08:40,1506.42,Rs,debit,yash.s17@ybl,"Ref:3713962029572, to yash.s17@ybl, AvlBal:Rs11614.18",Financial - High Confidence,true,UPI
+919619183585,5531343040048,2025-03-01T04:31:06,2025-03-01,04:31:06,1448.15,Rs.,debit,zepto.payments@ybl,"Ref:5531343040048, to zepto.payments@ybl, AvlBal:Rs10397.16",Financial - High Confidence,true,UPI
+919619183585,4890985431904,2024-07-17T12:22:09,2024-07-17,12:22:09,3085.86,Rs.,debit,dmart@paytm,"Ref:4890985431904, to dmart@paytm, AvlBal:Rs822.09",Financial - High Confidence,true,UPI
+919619183585,3110819973266,2024-01-08T15:20:14,2024-01-08,15:20:14,3847.42,Rs.,credit,some.friend35@okhdfc,"Ref:3110819973266, AvlBal:Rs1728.59",Financial - High Confidence,true,UPI
+919619183585,4337049709301,2025-02-10T18:22:59,2025-02-10,18:22:59,2139.24,Rs,debit,aayushsingh66@okicici,"Ref:4337049709301, to aayushsingh66@okicici, AvlBal:Rs1452.97",Financial - High Confidence,true,UPI
+919619183585,5472853333031,2024-05-08T12:53:06,2024-05-08,12:53:06,1523.09,Rs,debit,aayushsingh66@okicici,"Ref:5472853333031, to aayushsingh66@okicici, AvlBal:Rs5709.98",Financial - High Confidence,true,UPI
+919619183585,4735281866421,2025-09-05T11:11:09,2025-09-05,11:11:09,4764.79,INR,credit,some.friend35@okhdfc,"Ref:4735281866421, AvlBal:Rs8999.07",Financial - High Confidence,true,UPI
+919619183585,1313669633099,2024-04-28T01:30:41,2024-04-28,01:30:41,2277.55,Rs.,debit,mahanagargas@sbi,"Ref:1313669633099, to mahanagargas@sbi, AvlBal:Rs13832.98",Financial - High Confidence,true,UPI
+919619183585,970185025815,2024-04-18T11:48:15,2024-04-18,11:48:15,2489.71,INR,debit,aayushsingh66@okicici,"Ref:970185025815, to aayushsingh66@okicici, AvlBal:Rs12035.81",Financial - High Confidence,true,UPI
+919619183585,2247257396753,2025-04-11T02:16:29,2025-04-11,02:16:29,1451.69,INR,debit,yash.s17@ybl,"Ref:2247257396753, to yash.s17@ybl, AvlBal:Rs11122.61",Financial - High Confidence,true,UPI
+919619183585,5142190484985,2025-08-08T15:00:33,2025-08-08,15:00:33,288.66,INR,debit,bses@paytm,"Ref:5142190484985, to bses@paytm, AvlBal:Rs13010.90",Financial - High Confidence,true,
+919619183585,3423847911511,2024-02-25T22:08:38,2024-02-25,22:08:38,1746.68,Rs.,debit,zomatopay@apl,"Ref:3423847911511, to zomatopay@apl, AvlBal:Rs11336.33",Financial - High Confidence,true,
+919619183585,4820226926688,2025-07-20T06:07:07,2025-07-20,06:07:07,511.54,Rs,debit,swiggy@okhdfc,"Ref:4820226926688, to swiggy@okhdfc, AvlBal:Rs2388.11",Financial - High Confidence,true,UPI
+919619183585,2612203496980,2024-10-28T10:43:23,2024-10-28,10:43:23,369.22,INR,credit,gpay.rewards@okhdfc,"Ref:2612203496980, AvlBal:Rs726.96",Financial - High Confidence,true,UPI
+919619183585,3730557078233,2025-04-10T13:20:42,2025-04-10,13:20:42,755.64,INR,debit,apollo.pharma@axis,"Ref:3730557078233, to apollo.pharma@axis, AvlBal:Rs5977.37",Financial - High Confidence,true,
